<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,begin Consume call,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,RecordThirdPartyCost,scCallBack receive <:request:>,receive <:*:>,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,deal<:SmsCallback:>,dealSmsCallback complete <:callback:>,not find dictionary type=<:NUM:>,PushSmsOrderResult: <:result:>,WeChatMsg Send WechatMsg <:*:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,send by <:*:> OrderID=<:SEQ:>,dealMailCallback complete <:callback:>,<:dealMailCallback:>,PushMailSendResult: <:result:>,begin SendMailTask,use preferred orderID=<:SEQ:> <:channel:>,scCallBack DealCallBack <:event:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,getAppSmsLimit <:*:> not exist,SendWeChatMsg <:*:>,juhe sendSms <:rs:>,sanZi <:*:> return <:*:> <:traceID:> <:transactionID:> <:spanID:>,<:ChineseInfo:>,<:NUM:> <:*:>,load <:*:> config ok,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,resetApproveCallbackTask taskID=<:SEQ:>,dealSmsCallback dealSmsCallbackRetry <:order:>,<:AliMailCallback:>,ykmsymsg <:*:> start kms,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,sendWeChatMsg SendMsg failed,pubMailToKafka: send mail to kafka success,genScMail: send mail by sendCloud,version,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,waiting task controller finished,task controller finished,dao close finished,sendSmsMsg failed <:*:> <:*:>,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,DealApproveCallback <:*:>,SendSMS err=<:ChineseInfo:> <:req:>,sendSmsMsg <:*:> <:channelOrder:>,sendSmsMsg send by <:*:> failed OrderID=<:SEQ:> <:*:> <:*:> <:*:> <:*:>,deal<:SmsCallback:> <:*:> SmsType:<:NUM:> SenderType:sanzi <:ChannelID:> times=<:NUM:>,dealSmsCallback complete <:callback:> <:*:> SmsType:<:NUM:> SenderType:sanzi <:ChannelID:> err=<nil>,skip <:*:> addr <:*:>,DealTemplateCardClick: get msg <:tmplCardClick:>,dealSmsCallback err=dealSmsCallback set uniq lock err <:callback:>,sendSmsMsg err=over rate limit <:NUM:><:rate:> <:channelOrder:>,receive ali <:*:> <:Callback:>,SendWeChatMsg sendWeChatMsg err=user & party & tag all invalid,PushSmsOrderResult: <:result:> <:*:>,AliSmtp cast=<:NUM:> Ms orderID=<:SEQ:>,aliVmsCallback: get <:*:> <:traceID:> <:transactionID:> <:spanID:>,aliVmsCallback: get ali vms req <:body:>,DealTaskCardClick callback templateCardClick={WechatEvent:{ToUsername:ww81d9dd4987c1a8eb <:*:> CreateTime:<:NUM:> MsgType:event Event:template card event AgentID:<:NUM:>} <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> SelectedItems:{SelectedItem: }} <:ERRORPOST:>,SendRequest retry appAgentID=<:NUM:>,sendSmsMsg send by juhe failed OrderID=<:SEQ:> err=over rate limit <:NUM:><:rate:> <:traceID:> <:transactionID:> <:spanID:>,SendSms <:*:>,doSyncEmployee: get employee len=<:NUM:>,skip empty addr <:*:> <:traceID:> <:transactionID:> <:spanID:>,aliSmsCallback: get <:*:> <:traceID:> <:transactionID:> <:spanID:>,sendSmsMsg send by <:*:> failed OrderID=<:SEQ:> <:*:>,send mail with attachments,dealTmplCardClick: callback <:req:>,DealTaskCardClick callback templateCardClick={WechatEvent:{ToUsername:ww81d9dd4987c1a8eb <:*:> CreateTime:<:NUM:> MsgType:event Event:template card event AgentID:<:NUM:>} EventKey:ylint retry ci <:*:> CardType:button interaction <:*:> <:*:> SelectedItems:{SelectedItem: }} <:ERRORPOST:>,sendApproveStatus <:record:>,aliSmsCallback: get ali vms req <:body:>,sendSmsMsg <:*:>,genWeChatMsg: getReceiver err=<:ChineseInfo:> <:req:>,sendWeChatMsg genWeChatMsg err=<:ChineseInfo:> appID=<:SEQ:> <:req:>,SendWeChatMsg sendWeChatMsg err=<:ChineseInfo:> <:*:> <:req:>,saveOriginMailOrder: s.verifyParam err=<:ChineseInfo:>、<:ChineseInfo:>、<:ChineseInfo:> <:msg:>,SendMail: s.saveOriginMailOrder err=<:ChineseInfo:>、<:ChineseInfo:>、<:ChineseInfo:>,DealTaskCardClick callback templateCardClick={WechatEvent:{ToUsername:ww81d9dd4987c1a8eb <:*:> CreateTime:<:NUM:> MsgType:event Event:template card event AgentID:<:NUM:>} EventKey:ylint retry ci autotest.<:NUM:>.<:NUM:> CardType:button interaction <:*:> <:*:> <:*:> <:*:> SelectedItems:{SelectedItem: }} <:ERRORPOST:>,DealTaskCardClick callback templateCardClick={WechatEvent:{ToUsername:ww81d9dd4987c1a8eb FromUsername:huihua.wu CreateTime:<:NUM:> MsgType:event Event:template card event AgentID:<:NUM:>} EventKey:<:SEQ:> CardType:button interaction <:*:> <:*:> <:*:> SelectedItems:{SelectedItem: }} <:ERRORPOST:>,resolver update instances: <:*:>,sendSmsMsg err=over day limit <:channelOrder:>,ListChannelOrders req.offset=<:NUM:>,dealSmsCallback exist sending <:status:>,sanzi <:ChineseInfo:>,releaseApproveCallbackTask taskID=<:SEQ:>,DealChuangLanSmsReply: <:reply:>,receive reply <:callback:>,<:dealSmsReply:>,dealSmsReply no need reply,dealSmsReply complete <:callback:>,DealApproveCallback UpdateApproveStatusAndGetRecord err=sql: no rows in result set <:msgContent:>,send code succ code:<:SEQ:> orderID:<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,sendMsg <:ERRORPOST:>,not MultipartForm,SendMail <:req:>,dealAppCallBack fail <:ERRORPOST:>,DealTaskCardClick callback templateCardClick={WechatEvent:{ToUsername:ww81d9dd4987c1a8eb FromUsername:hongyu.an CreateTime:<:NUM:> MsgType:event Event:template card event AgentID:<:NUM:>} EventKey:ylint retry ci autotest.<:NUM:>.<:NUM:> CardType:button interaction TaskId:c3fce26d4c0e1b4 ResponseCode:L7lH a 7pPlL58xQ DnjPxTS-B07D1OPSQUOl5Cc-tk SelectedItems:{SelectedItem: }} <:ERRORPOST:>,GetVerifyForeignNumberConf failed <:traceID:> <:transactionID:> <:spanID:>,get ali msg resp failed,ListSmsTmpl req.offset=<:NUM:>,not needRetry because,AddSmsBatchOrder verifyBatchOrder err=<:ChineseInfo:><:NUM:><:ChineseInfo:>,AddSmsBatchOrder verifyBatchOrder err=<:ChineseInfo:>，<:ChineseInfo:> <:req:>,filterInvalidAddress invalid format,"resolver update instances: {""id"":""noeq.server-worker id-<:NUM:>-bj1-infra-noeq-prod-<:NUM:>""",ListSmsPlatformOrders req.offset=<:NUM:>,receive excel file,UploadSmsBatchFile parsePhone err=<:ChineseInfo:><:NUM:><:ChineseInfo:>,sendSmsInner: s.verifySmsParams failed,ListSmsChannelOrders req.offset=<:NUM:>,ListApproveNo: get approve info failed,WeChatMsg SendAppMessage failed count=<:NUM:> <:msg:>,sendCallback UpdateCallbackFinished err=RowsAffected Error <:record:>,scCallBack DealCallBack <:event:> quota exceeded) <:NUM:>} <:traceID:> <:transactionID:> <:spanID:>,<:dealMailCallback:> quota exceeded)} times=<:NUM:>,dealMailCallback complete <:callback:> quota exceeded)} times=<:NUM:> err=<nil>,verifySmsParams invalid PhoneNumber,"scheduleQueryApprove GetApproveDetail err=context deadline exceeded; last error: Post ""<:URL:>?access token=bNLBgrKDQNNZuNLYTB-43qJVMbX7Qf0dBt4fxQJ3w6eMPj N8R-Gazy-QlXqs4yi56Gp6onfpb8mWy3BgsQYwkfgx5ZoCLe4DSBX8VTWgkpvNzs2wLiFLJJmcC21fz 3pMU42D9gA0OEvA6Stelag-AXNort1Y-Kkqm5M23Ul3GACukU2LYEbeHlSsnL2-10sk1BzwITrhxJ3Jxghz3DHg"": context deadline exceeded <:record:>",ChuangLanSender not needRetry because,apollo.Watch end,ykmsymsg DefaultDEK Done with error context canceled,UpdateApproveStatusAndGetRecord not need update approveID=<:NUM:> curStatus=<:NUM:>,bindReportParam clientIP=<:IP:>,sendSmsMsg send by chuanglan failed OrderID=<:SEQ:> err=over day limit,"verifyMnsCallback download cert err=Get ""<:URL:>"": net/http: TLS handshake timeout certUrl=<:URL:> <:traceID:> <:transactionID:> <:spanID:>","aliMailCallBack verifyMnsCallback err=Get ""<:URL:>"": net/http: TLS handshake timeout <:request:>",SmsRecoup <:order:>,SmsRecoup UpdateSmsOrderStatus to failed <:order:>,sign.middleware.VerifySign failed,ListSms verifyListSmsParam failed,DealTaskCardClick callback templateCardClick={WechatEvent:{ToUsername:ww81d9dd4987c1a8eb FromUsername:huihua.wu CreateTime:<:NUM:> MsgType:event Event:template card event AgentID:<:NUM:>} EventKey:<:SEQ:> CardType:button interaction TaskId:c43f27a7680f0fe ResponseCode:xiZ4eocHQjPXgVp034KJxTUgXYfJtmKXcdwZfWE0sCA SelectedItems:{SelectedItem: }} <:ERRORPOST:>,sendSmsMsg send by chuanglan failed OrderID=<:SEQ:> err=over day limit <:traceID:> <:transactionID:> <:spanID:>,UpdateApproveStatusAndGetRecord not need update approveID=<:NUM:> curStatus=<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,sendSmsRequest <:ERRORPOST:>,SendSMS <:ERRORPOST:>,timestamp
976,954,891,825,36,30,65,12,26,30,27,27,30,27,29,29,36,6,6,6,6,6,6,6,6,6,6,2,15,7,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:47:49
959,932,950,881,30,25,66,16,37,31,35,35,30,34,29,29,37,11,11,11,5,5,11,5,5,5,8,2,11,8,2,9,6,4,2,1,0,2,1,0,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:49:49
952,933,1380,954,44,36,75,16,26,20,22,22,45,19,46,46,29,7,7,8,8,8,8,8,8,8,12,5,7,4,5,8,6,4,2,1,0,2,0,4,0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:51:49
986,961,1033,967,58,49,69,19,28,21,24,24,30,22,39,39,30,13,13,12,9,9,10,9,9,9,5,6,11,5,4,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:53:49
976,953,1070,663,54,45,69,19,28,23,24,24,30,22,36,36,33,13,13,13,9,9,10,9,9,9,6,6,9,5,4,9,6,4,2,1,3,2,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:55:49
1010,989,83,0,98,82,90,35,37,27,35,35,30,34,45,45,45,19,19,19,16,16,19,16,16,16,10,10,9,4,2,0,0,4,2,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:57:49
970,951,84,0,84,70,101,35,22,16,18,18,30,19,71,71,30,21,21,21,14,14,21,14,14,14,4,24,9,4,4,8,6,4,2,0,0,2,1,4,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 09:59:49
1135,1089,722,0,314,262,416,108,52,56,55,55,45,62,301,301,115,58,58,58,52,52,56,52,52,52,34,47,11,5,5,9,6,4,2,7,2,2,12,20,1,0,1,1,1,2,1,15,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:01:49
1051,1030,104,0,130,108,163,45,21,21,19,19,30,19,120,120,43,29,29,30,22,22,26,22,19,19,7,59,9,2,4,0,0,4,2,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:03:49
1055,1022,424,0,62,52,168,22,36,25,31,31,30,29,132,132,36,19,19,18,10,10,13,10,9,9,7,104,10,3,5,9,6,4,2,1,5,2,2,19,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:05:49
992,963,926,839,102,85,87,35,40,32,38,38,30,38,38,38,49,19,19,19,17,17,18,17,17,17,9,9,18,4,2,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:07:49
993,976,937,862,90,75,81,39,23,15,20,20,30,21,51,51,30,24,24,24,15,15,24,15,15,15,7,7,5,6,3,8,6,4,2,0,0,2,0,1,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:09:49
994,969,1407,886,104,86,100,41,36,34,33,33,30,31,48,48,52,23,23,23,18,18,23,18,18,18,13,11,9,2,4,0,0,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:11:49
999,984,924,845,123,103,93,44,23,24,21,21,45,21,49,49,44,24,24,24,20,20,24,20,20,20,12,14,10,2,2,9,6,4,2,0,0,2,0,1,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:13:49
980,966,1229,819,61,51,91,21,24,25,24,24,30,25,56,56,35,11,11,11,10,10,11,10,10,10,12,24,7,4,1,7,6,4,2,0,0,2,0,0,1,0,1,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:15:49
1012,978,909,826,120,100,89,48,38,26,27,27,30,25,41,41,48,28,28,28,20,20,28,20,20,20,13,5,12,3,12,0,0,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:17:49
987,968,938,861,60,50,88,21,27,25,27,27,30,29,53,53,35,11,11,11,10,10,11,10,10,10,11,15,12,3,0,9,6,4,2,0,0,2,0,2,2,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:19:49
1009,967,1272,812,102,85,126,41,59,46,46,46,30,43,62,62,64,25,25,25,17,17,24,17,17,17,23,8,18,7,14,0,0,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:21:49
992,968,951,870,81,67,81,36,33,27,28,28,45,26,40,40,41,23,23,23,14,14,22,14,14,14,11,1,9,3,5,9,6,4,2,0,1,2,0,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:23:49
962,935,1261,860,63,53,65,21,33,28,27,27,30,26,27,27,38,11,11,11,10,10,11,10,10,10,8,6,15,3,6,6,6,4,2,0,0,2,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:25:49
992,964,917,843,54,45,80,19,34,25,28,28,30,28,45,45,35,10,10,10,9,9,10,9,9,9,9,6,15,2,6,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:27:49
987,960,982,894,102,85,93,37,39,41,38,38,30,36,34,34,59,21,21,21,17,17,20,17,17,17,21,6,14,8,2,8,6,4,2,1,1,2,1,1,1,0,1,1,1,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:29:49
984,957,1367,959,48,40,75,16,25,23,23,23,30,23,43,43,31,10,10,10,8,8,8,8,8,8,9,16,11,4,2,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:31:49
953,937,1017,969,35,29,54,13,24,21,21,21,45,21,27,27,27,7,7,7,6,6,7,6,6,6,13,7,5,3,3,9,6,4,3,0,0,2,0,0,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:33:49
982,955,1141,727,93,77,75,32,33,25,25,25,30,22,35,35,41,15,15,16,16,16,16,15,15,15,6,5,14,1,7,7,6,4,2,0,0,2,1,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:35:49
1015,987,82,0,94,79,92,38,34,29,31,31,30,29,46,46,45,25,25,24,15,15,23,16,16,16,14,9,12,4,6,0,0,4,2,1,1,0,0,4,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:37:49
971,947,62,0,36,30,76,14,33,28,33,33,30,30,41,41,35,8,8,8,6,6,8,6,6,6,11,15,11,5,1,8,6,4,2,1,0,2,1,0,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:39:49
1024,992,433,0,148,123,109,51,34,31,31,31,30,31,53,53,56,30,30,30,25,25,26,25,25,25,19,18,11,1,3,0,0,4,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:41:49
1026,994,97,0,164,137,109,62,46,33,39,39,45,38,48,48,61,36,36,36,27,27,35,27,27,27,13,17,17,4,7,9,6,4,2,1,1,2,1,1,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:43:49
1004,975,442,0,118,99,107,44,46,37,42,42,30,40,50,50,57,25,25,25,19,19,25,19,19,19,15,10,15,2,4,9,6,4,2,1,0,2,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 10:45:49
